"","X.3","X.2","X.1","X","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed","dow","daylight","daylighth","Fri","Mon","Sat","Sun","Thurs","Tues","Wed","Wknd","TTh","holiday","uw","season","count","precipscale","temperaturescale","temperature","rain","ppp","temperatureMaxSq","BGT","elliott","I90","Spokanebrdg","total"
"61",488,488,488,488,2014-03-02,431,43.64,1393826400,30.8,1393758000,NA,36.86,0.86,"rain",0.06,0.0251,0.0979,1393808400,0.79,"rain",1004.13,"Rain throughout the day.",1393771752,1393811797,49.18,1393826400,37.06,1393758000,1393747200,7.01,144,7.04,"Sun",11.1236111111111,11.1236111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",431,1,"median",43.12,1,0.0700000000000001,2418.6724,200,229,147,95,1102
"62",489,489,489,489,2014-03-03,1720,56.01,1393891200,42.38,1393833600,NA,44.16,0.8,"rain",0.09,0.0142,0.0874,1393862400,0.78,"rain",1007.67,"Rain in the morning and evening.",1393858037,1393898286,56.01,1393891200,47.72,1393869600,1393833600,8.28,181,8.08,"Mon",11.1802777777778,11.1802777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",1720,1,"median",51.865,1,0.0600000000000001,3137.1201,413,611,223,463,3430
"63",490,490,490,490,2014-03-04,2053,53.09,1393977600,42.53,1393952400,NA,45.33,0.87,"rain",0.13,0.0128,0.0663,1393945200,0.75,"rain",1013.56,"Heavy rain until afternoon, starting again in the evening.",1393944321,1393984776,53.09,1393977600,43.8,1393945200,1393920000,7.47,175,3.46,"Tues",11.2375,11.2375,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2053,1,"median",48.445,1,0.03,2818.5481,373,714,213,482,3835
"64",491,491,491,491,2014-03-05,1874,57.65,1394060400,47.77,1394020800,NA,49.67,0.87,"rain",0.16,0.0517,0.249,1394017200,0.87,"rain",1003.32,"Rain in the morning and afternoon.",1394030604,1394071265,57.65,1394060400,49.7,1394020800,1394006400,6.71,153,5.5,"Wed",11.2947222222222,11.2947222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",1874,1,"median",53.675,1,0.15,3323.5225,426,659,218,466,3643
"65",492,492,492,492,2014-03-06,1801,54.95,1394132400,50.1,1394175600,NA,44.78,0.76,"rain",0.2,0.0112,0.0937,1394092800,0.79,"rain",1005.51,"Rain in the morning.",1394116886,1394157753,54.95,1394132400,50.1,1394175600,1394092800,9.56,183,10.83,"Thurs",11.3519444444444,11.3519444444444,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",1801,1,"median",52.525,1,0.0700000000000001,3019.5025,370,556,207,479,3413
"66",493,493,493,493,2014-03-07,2560,58.67,1394236800,44.24,1394197200,0,41.71,0.68,"clear-day",0.23,0,0,NA,0,"",1022.93,"Clear throughout the day.",1394203168,1394244242,58.67,1394236800,48.01,1394200800,1394179200,10,181,6.36,"Fri",11.4094444444444,11.4094444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2560,0,"median",53.34,0,0,3442.1689,759,998,582,720,5619
"67",494,494,494,494,2014-03-08,726,53.93,1394348400,42.95,1394290800,0,44.33,0.85,"rain",0.26,0.0373,0.12,1394330400,0.81,"rain",1013.56,"Rain throughout the day.",1394289450,1394330730,53.93,1394348400,45.61,1394290800,1394265600,7.19,155,4.02,"Sat",11.4666666666667,11.4666666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",726,1,"median",49.77,1,0.0900000000000001,2908.4449,515,248,481,206,2176
"68",495,495,495,495,2014-03-09,1142,57.76,1394402400,47.33,1394431200,NA,46.21,0.8,"rain",0.29,0.0036,0.0479,1394427600,0.72,"rain",1014.45,"Rain starting in the evening.",1394375731,1394417218,57.76,1394402400,49.1,1394431200,1394352000,9.69,191,4.94,"Sun",11.5241666666667,11.5241666666667,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1142,1,"median",53.43,1,0,3336.2176,844,539,463,292,3280
"69",496,496,496,496,2014-03-10,2145,51.13,1394492400,43.7,1394470800,NA,43.38,0.84,"rain",0.32,0.0146,0.0979,1394445600,0.79,"rain",1021.12,"Light rain in the morning and afternoon.",1394462011,1394503705,51.13,1394492400,45.93,1394517600,1394434800,8.63,312,0.73,"Mon",11.5816666666667,11.5816666666667,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2145,1,"median",48.53,1,0.0700000000000001,2614.2769,431,708,255,495,4034
"70",497,497,497,497,2014-03-11,3416,53.76,1394586000,38.99,1394542800,0.13,38.52,0.73,"clear-day",0.35,5e-04,0.011,1394521200,0.52,"rain",1034.04,"Clear throughout the day.",1394548291,1394590193,53.76,1394586000,42.14,1394542800,1394521200,9.92,280,1.24,"Tues",11.6394444444444,11.6394444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3416,0,"median",47.95,0,0,2890.1376,1099,1355,725,934,7529
"71",498,498,498,498,2014-03-12,3665,56.23,1394679600,38.33,1394636400,0,37.5,0.7,"clear-day",0.38,0,0,NA,0,"",1026.34,"Clear throughout the day.",1394634570,1394676680,56.23,1394679600,40.77,1394632800,1394607600,9.31,330,2.11,"Wed",11.6972222222222,11.6972222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3665,0,"median",48.5,0,0,3161.8129,1245,1567,848,1047,8372
"72",499,499,499,499,2014-03-13,3313,55.95,1394751600,42.77,1394730000,0,38.81,0.68,"rain",0.41,0,0,NA,0,"",1020.19,"Light rain overnight.",1394720850,1394763166,55.95,1394751600,43.83,1394726400,1394694000,10,233,1.05,"Thurs",11.7544444444444,11.7544444444444,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",3313,0,"median",49.89,1,0,3130.4025,903,1153,583,961,6913
"73",500,500,500,500,2014-03-14,2216,56.81,1394834400,45.45,1394784000,NA,42.21,0.7,"rain",0.44,0.0046,0.03,1394798400,0.66,"rain",1018.95,"Light rain in the morning.",1394807128,1394849653,56.81,1394834400,48.86,1394863200,1394780400,8.84,189,6.82,"Fri",11.8125,11.8125,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2216,0,"median",52.835,1,0,3227.3761,610,794,285,502,4407
"74",501,501,501,501,2014-03-15,1177,59.64,1394924400,42.45,1394881200,0,42.08,0.72,"rain",0.47,0.0093,0.099,1394938800,0.79,"rain",1024.87,"Rain starting in the evening.",1394893407,1394936139,59.64,1394924400,45.84,1394892000,1394866800,9.77,165,5.23,"Sat",11.87,11.87,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1177,1,"median",52.74,1,0.0700000000000001,3556.9296,928,511,649,292,3557
"75",502,502,502,502,2014-03-16,375,52.01,1394956800,39.36,1395032400,NA,43.6,0.87,"rain",0.49,0.0351,0.101,1395021600,0.8,"rain",1020.54,"Rain throughout the day.",1394979685,1395022625,52.01,1394956800,42.87,1395028800,1394953200,6.81,171,5,"Sun",11.9277777777778,11.9277777777778,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",375,1,"median",47.44,1,0.0800000000000001,2705.0401,160,101,81,75,792
"76",503,503,503,503,2014-03-17,2809,49.06,1395093600,34.34,1395068400,NA,35.37,0.7,"partly-cloudy-day",0.53,4e-04,0.0063,1395046800,0.29,"rain",1023.62,"Partly cloudy in the morning.",1395065963,1395109111,49.67,1395093600,40.08,1395064800,1395039600,10,142,3.45,"Mon",11.9855555555556,11.9855555555556,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2809,0,"median",44.875,0,0,2467.1089,803,1002,461,781,5856
"77",504,504,504,504,2014-03-18,2802,48.22,1395190800,35.81,1395154800,NA,37.96,0.76,"clear-day",0.57,3e-04,0.0063,1395154800,0.29,"rain",1026.22,"Clear throughout the day.",1395152241,1395195597,49.73,1395190800,40.36,1395154800,1395126000,9.97,149,3.73,"Tues",12.0433333333333,12.0433333333333,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2802,0,"median",45.045,0,0,2473.0729,648,1063,473,780,5766
"78",505,505,505,505,2014-03-19,2192,44.99,1395259200,36.07,1395288000,NA,38.91,0.77,"clear-day",0.6,3e-04,0.0037,1395244800,0.14,"rain",1019.36,"Clear throughout the day.",1395238518,1395282082,49.19,1395259200,41.01,1395291600,1395212400,10,157,5.19,"Wed",12.1011111111111,12.1011111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",2192,0,"median",45.1,0,0,2419.6561,426,768,300,635,4321
"79",506,506,506,506,2014-03-20,2691,46.48,1395360000,34.17,1395313200,NA,31.82,0.64,"clear-day",0.63,0,0,NA,0,"",1026.82,"Clear throughout the day.",1395324796,1395368568,49.84,1395360000,38.75,1395320400,1395298800,10,192,0.92,"Thurs",12.1588888888889,12.1588888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",2691,0,"median",44.295,0,0,2484.0256,663,1059,490,745,5648
"80",507,507,507,507,2014-03-21,2652,44.86,1395450000,37.01,1395385200,0,33.67,0.66,"clear-day",0.67,0,0,NA,0,"",1027.74,"Clear throughout the day.",1395411073,1395455053,49.06,1395450000,39.77,1395414000,1395385200,10,339,5.11,"Fri",12.2166666666667,12.2166666666667,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2652,0,"median",44.415,0,0,2406.8836,921,1085,555,764,5977
"81",508,508,508,508,2014-03-22,1504,47.65,1395540000,32.79,1395500400,0,31.16,0.64,"clear-day",0.71,0,0,NA,0,"",1026.1,"Clear throughout the day.",1395497351,1395541538,49.93,1395540000,36.38,1395496800,1395471600,10,11,0.83,"Sat",12.2741666666667,12.2741666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",1504,0,"median",43.155,0,0,2493.0049,1562,676,1005,552,5299
"82",509,509,509,509,2014-03-23,1963,51.18,1395619200,39.88,1395586800,0,34.18,0.62,"clear-day",0.74,0,0,NA,0,"",1026.48,"Clear throughout the day.",1395583628,1395628023,51.18,1395619200,43.01,1395586800,1395558000,10,318,5.2,"Sun",12.3319444444444,12.3319444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",1963,0,"median",47.095,0,0,2619.3924,1904,1069,995,656,6587
"83",510,510,510,510,2014-03-24,3636,61.21,1395720000,38.65,1395666000,0,34.34,0.56,"clear-day",0.78,0,0,NA,0,"",1018.48,"Clear throughout the day.",1395669905,1395714508,61.21,1395720000,43.68,1395669600,1395644400,9.99,330,2.68,"Mon",12.3897222222222,12.3897222222222,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"spring",3636,0,"median",52.445,0,0,3746.6641,1399,1445,834,1073,8387
"84",511,511,511,511,2014-03-25,2087,58.38,1395730800,44.14,1395810000,NA,40.67,0.66,"rain",0.82,0.0076,0.0326,1395759600,0.67,"rain",1005.15,"Light rain starting in the afternoon, continuing until evening.",1395756183,1395800993,58.38,1395730800,48.18,1395813600,1395730800,9.73,172,5.45,"Tues",12.4472222222222,12.4472222222222,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"spring",2087,0,"median",53.28,1,0,3408.2244,388,765,269,567,4076
"85",512,512,512,512,2014-03-26,2346,50.93,1395878400,42.79,1395835200,NA,41.69,0.8,"rain",0.86,0.0033,0.03,1395882000,0.66,"rain",1001.86,"Light rain until afternoon.",1395842460,1395887477,50.93,1395878400,44.48,1395842400,1395817200,9.88,172,3.65,"Wed",12.5047222222222,12.5047222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"spring",2346,0,"median",47.705,1,0,2593.8649,513,806,325,580,4570
"86",513,513,513,513,2014-03-27,2357,54.61,1395961200,43.3,1395921600,NA,42.11,0.78,"partly-cloudy-night",0.89,9e-04,0.01,1395921600,0.51,"rain",1006.97,"Partly cloudy in the evening.",1395928738,1395973962,54.61,1395961200,46.04,1395928800,1395903600,9.52,181,5.48,"Thurs",12.5622222222222,12.5622222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"spring",2357,0,"median",50.325,0,0,2982.2521,641,916,407,651,4972
"87",514,514,514,514,2014-03-28,1525,53.68,1396058400,42.08,1396015200,NA,44.62,0.83,"rain",0.93,0.0259,0.09,1396018800,0.79,"rain",1007.89,"Rain until evening.",1396015015,1396060446,53.68,1396058400,45.95,1396015200,1395990000,8.88,146,6.32,"Fri",12.6197222222222,12.6197222222222,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"spring",1525,1,"median",49.815,1,0.0700000000000001,2881.5424,247,551,178,365,2866
"88",515,515,515,515,2014-03-29,571,51.98,1396134000,42.03,1396112400,NA,42.98,0.81,"rain",0.97,0.0233,0.1553,1396108800,0.83,"rain",1007.79,"Rain in the morning and evening.",1396101293,1396146931,51.98,1396134000,47.01,1396119600,1396076400,8.81,169,6.99,"Sat",12.6772222222222,12.6772222222222,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",571,1,"median",49.495,1,0.11,2701.9204,404,172,178,117,1442
"89",516,516,516,516,2014-03-30,1320,52.02,1396216800,39.66,1396188000,0.24,39.06,0.71,"partly-cloudy-day",0.01,5e-04,0.0063,1396227600,0.29,"rain",1013.86,"Partly cloudy in the afternoon.",1396187571,1396233415,52.02,1396216800,44.95,1396188000,1396162800,9.99,181,8.5,"Sun",12.7344444444444,12.7344444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",1320,0,"median",48.485,0,0,2706.0804,1246,608,911,324,4409
"90",517,517,517,517,2014-03-31,3436,57.77,1396306800,38.3,1396263600,0.06,40.64,0.75,"clear-day",0.04,0,0,NA,0,"",1010.9,"Clear throughout the day.",1396273849,1396319900,57.77,1396306800,40.46,1396274400,1396249200,9.86,345,4.52,"Mon",12.7919444444444,12.7919444444444,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"spring",3436,0,"median",49.115,0,0,3337.3729,1180,1244,698,1010,7568
"91",518,518,518,518,2014-04-01,3791,54.64,1396400400,45.39,1396346400,0.05,40.92,0.71,"clear-day",0.07,0,0,NA,0,"",1010.01,"Clear throughout the day.",1396360128,1396406384,54.64,1396400400,45.73,1396360800,1396335600,10,329,2.57,"Tues",12.8488888888889,12.8488888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3791,0,"median",50.185,0,0,2985.5296,1198,1455,751,1040,8235
"92",519,519,519,519,2014-04-02,3672,58.67,1396483200,42.2,1396447200,0,41.05,0.71,"clear-day",0.11,0,0,NA,0,"",1015.55,"Clear throughout the day.",1396446407,1396492869,58.67,1396483200,46,1396440000,1396422000,10,180,5.59,"Wed",12.9061111111111,12.9061111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3672,0,"median",52.335,0,0,3442.1689,1060,1333,708,947,7720
"93",520,520,520,520,2014-04-03,2623,55.12,1396558800,42.54,1396522800,0.09,42.52,0.77,"rain",0.14,0.0045,0.04,1396566000,0.7,"rain",1014.3,"Light rain starting in the afternoon, continuing until evening.",1396532686,1396579353,55.12,1396558800,46.55,1396533600,1396508400,9.76,163,6.67,"Thurs",12.9630555555556,12.9630555555556,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",2623,1,"median",50.835,1,0,3038.2144,557,882,371,675,5108
"94",521,521,521,521,2014-04-04,2817,55.67,1396652400,41.5,1396620000,NA,41.85,0.76,"clear-day",0.17,0,0,NA,0,"",1014.25,"Clear throughout the day.",1396618966,1396665838,55.67,1396652400,45.05,1396620000,1396594800,10,182,7.48,"Fri",13.02,13.02,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2817,0,"median",50.36,0,0,3099.1489,851,947,442,662,5719
"95",522,522,522,522,2014-04-05,1044,53.84,1396735200,44.19,1396706400,NA,46.86,0.88,"rain",0.2,0.0037,0.0237,1396738800,0.63,"rain",1016.34,"Light rain in the morning and afternoon.",1396705246,1396752322,53.84,1396735200,47.01,1396692000,1396681200,9.56,174,5.82,"Sat",13.0766666666667,13.0766666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1044,0,"median",50.425,1,0,2898.7456,719,322,417,275,2777
"96",523,523,523,523,2014-04-06,1543,56.44,1396839600,45,1396785600,NA,45.16,0.8,"clear-day",0.23,0,0,NA,0,"",1024.13,"Clear throughout the day.",1396791527,1396838807,56.44,1396839600,48.01,1396796400,1396767600,10,211,1.23,"Sun",13.1333333333333,13.1333333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1543,0,"median",52.225,0,0,3185.4736,1372,707,1313,470,5405
"97",524,524,524,524,2014-04-07,4319,69.55,1396915200,52.58,1396872000,0.08,48.16,0.71,"clear-day",0.26,0,0,NA,0,"",1023.07,"Clear throughout the day.",1396877808,1396925291,69.55,1396915200,52.58,1396872000,1396854000,10,166,2.52,"Mon",13.1897222222222,13.1897222222222,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4319,0,"median",61.065,0,0,4837.2025,1846,1922,1114,1308,10509
"98",525,525,525,525,2014-04-08,2806,59.64,1396987200,45.49,1397023200,NA,49.19,0.84,"rain",0.29,0.0119,0.1205,1397001600,0.81,"rain",1020.6,"Rain starting in the afternoon, continuing until evening.",1396964089,1397011776,59.64,1396987200,48.15,1397023200,1396940400,9.48,177,5.92,"Tues",13.2463888888889,13.2463888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2806,1,"median",53.895,1,0.0900000000000001,3556.9296,692,930,367,714,5509
"99",526,526,526,526,2014-04-09,3828,56.39,1397080800,43.77,1397030400,0,41.42,0.73,"clear-day",0.32,3e-04,0.0063,1397030400,0.29,"rain",1024.24,"Clear throughout the day.",1397050371,1397098260,56.39,1397080800,46.52,1397044800,1397026800,9.84,331,1.5,"Wed",13.3025,13.3025,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3828,0,"median",51.455,0,0,3179.8321,1148,1379,734,962,8051
"100",527,527,527,527,2014-04-10,3940,55.9,1397174400,41.95,1397134800,0,40.24,0.68,"clear-day",0.35,0,0,NA,0,"",1024.28,"Clear throughout the day.",1397136654,1397184745,55.9,1397174400,45.78,1397138400,1397113200,10,332,3.26,"Thurs",13.3586111111111,13.3586111111111,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",3940,0,"median",50.84,0,0,3124.81,1237,1354,723,1068,8322
"101",528,528,528,528,2014-04-11,3435,58.76,1397268000,44.15,1397224800,0,43.21,0.72,"clear-day",0.38,0,0,NA,0,"",1020.48,"Clear throughout the day.",1397222937,1397271230,58.76,1397268000,46.16,1397224800,1397199600,10,33,0.94,"Fri",13.4147222222222,13.4147222222222,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",3435,0,"median",52.46,0,0,3452.7376,1033,1360,656,938,7422
"102",529,529,529,529,2014-04-12,2185,57.76,1397354400,45.99,1397307600,0,42.92,0.71,"clear-day",0.42,0,0,NA,0,"",1019.94,"Clear throughout the day.",1397309221,1397357714,57.76,1397354400,46.95,1397307600,1397286000,10,342,4.72,"Sat",13.4702777777778,13.4702777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2185,0,"median",52.355,0,0,3336.2176,2153,1031,1258,631,7258
"103",530,530,530,530,2014-04-13,2647,65.48,1397437200,41.46,1397397600,0,41.66,0.62,"clear-day",0.45,0,0,NA,0,"",1024.52,"Clear throughout the day.",1397395506,1397444199,65.48,1397437200,46.59,1397397600,1397372400,10,329,4.64,"Sun",13.5258333333333,13.5258333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2647,0,"median",56.035,0,0,4287.6304,2982,1746,1885,898,10158
"104",531,531,531,531,2014-04-14,4006,66.38,1397512800,42.36,1397476800,0,41.29,0.63,"clear-day",0.48,0,0,NA,0,"",1019.94,"Clear throughout the day.",1397481791,1397530684,66.38,1397512800,46.09,1397484000,1397458800,10,7,1.69,"Mon",13.5813888888889,13.5813888888889,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4006,0,"median",56.235,0,0,4406.3044,1459,1566,856,1063,8950
"105",532,532,532,532,2014-04-15,3206,59.52,1397599200,45.25,1397563200,0,41.16,0.66,"rain",0.51,3e-04,0.0063,1397624400,0.29,"rain",1021.46,"Light rain overnight.",1397568078,1397617169,59.52,1397599200,47.87,1397570400,1397545200,10,178,5.27,"Tues",13.6363888888889,13.6363888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3206,0,"median",53.695,1,0,3542.6304,875,1147,534,811,6573
"106",533,533,533,533,2014-04-16,2133,52.95,1397710800,45.59,1397646000,NA,47.77,0.88,"rain",0.55,0.0166,0.039,1397646000,0.69,"rain",1017.57,"Light rain in the morning and afternoon.",1397654365,1397703654,52.95,1397710800,49.09,1397656800,1397631600,9.35,167,7.86,"Wed",13.6913888888889,13.6913888888889,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",2133,0,"median",51.02,1,0,2803.7025,492,661,280,484,4050
"107",534,534,534,534,2014-04-17,1750,53.16,1397772000,44.19,1397797200,NA,49.06,0.91,"rain",0.58,0.0261,0.1869,1397790000,0.85,"rain",1010.61,"Rain until evening.",1397740652,1397790139,53.16,1397772000,47.06,1397800800,1397718000,8.17,166,7.23,"Thurs",13.7463888888889,13.7463888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",1750,1,"median",50.11,1,0.13,2825.9856,321,519,205,466,3261
"108",535,535,535,535,2014-04-18,2930,54.95,1397862000,40.11,1397829600,0,39.84,0.69,"clear-day",0.62,0,0,NA,0,"",1017.54,"Clear throughout the day.",1397826941,1397876624,54.95,1397862000,44,1397826000,1397804400,10,189,2.76,"Fri",13.8008333333333,13.8008333333333,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2930,0,"median",49.475,0,0,3019.5025,1185,1144,764,807,6830
"109",536,536,536,536,2014-04-19,906,53.06,1397948400,43.07,1397908800,0,42.72,0.79,"rain",0.66,0.0136,0.1205,1397934000,0.81,"rain",1013.2,"Rain until afternoon, starting again in the evening.",1397913230,1397963109,53.06,1397948400,45.56,1397912400,1397890800,9.31,192,6.34,"Sat",13.8552777777778,13.8552777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",906,1,"median",49.31,1,0.0900000000000001,2815.3636,919,319,582,258,2984
"110",537,537,537,537,2014-04-20,1734,60.69,1398042000,41.97,1398002400,0,40.56,0.66,"clear-day",0.69,0,0,NA,0,"",1023.96,"Clear throughout the day.",1397999521,1398049594,60.69,1398042000,45.89,1398002400,1397977200,10,168,3.81,"Sun",13.9091666666667,13.9091666666667,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1734,0,"median",53.29,0,0,3683.2761,1694,987,1153,542,6110
"111",538,538,538,538,2014-04-21,3401,59.84,1398121200,46.79,1398146400,0,44.4,0.74,"rain",0.73,0.004,0.06,1398142800,0.74,"rain",1015.65,"Rain starting in the evening.",1398085812,1398136079,59.84,1398121200,48.84,1398142800,1398063600,9.89,18,1.28,"Mon",13.9630555555556,13.9630555555556,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",3401,1,"median",54.34,1,0.02,3580.8256,1071,1222,609,907,7210
"112",539,539,539,539,2014-04-22,2423,53.7,1398204000,36.63,1398182400,NA,40.96,0.78,"rain",0.77,0.0212,0.0726,1398225600,0.76,"rain",1012.23,"Rain in the morning and evening.",1398172105,1398222564,53.7,1398204000,42.1,1398178800,1398150000,9.05,168,3.48,"Tues",14.0163888888889,14.0163888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2423,1,"median",47.9,1,0.04,2883.69,659,888,336,628,4934
"113",540,540,540,540,2014-04-23,2832,52.8,1398294000,40.42,1398258000,NA,43.53,0.82,"rain",0.81,0.0065,0.06,1398319200,0.74,"rain",1011.04,"Rain starting in the evening.",1398258398,1398309049,52.8,1398294000,45.08,1398258000,1398236400,9.79,162,7.24,"Wed",14.0697222222222,14.0697222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",2832,1,"median",48.94,1,0.02,2787.84,660,914,474,745,5625
"114",541,541,541,541,2014-04-24,2511,55.06,1398384000,45.73,1398322800,NA,45.22,0.79,"rain",0.84,0.0139,0.07,1398322800,0.76,"rain",1008.02,"Rain in the morning and afternoon.",1398344693,1398395534,55.06,1398384000,48.86,1398405600,1398322800,9.56,188,9.61,"Thurs",14.1225,14.1225,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",2511,1,"median",51.96,1,0.04,3031.6036,617,791,324,658,4901
"115",542,542,542,542,2014-04-25,3194,55.18,1398470400,42.12,1398434400,0,40.98,0.72,"clear-day",0.88,0.0013,0.0316,1398456000,0.67,"rain",1011.85,"Clear throughout the day.",1398430988,1398482019,55.18,1398470400,44.95,1398430800,1398409200,10,300,1.85,"Fri",14.1752777777778,14.1752777777778,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",3194,0,"median",50.065,0,0,3044.8324,1196,1267,706,962,7325
